wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
4.0,4,1,0,0,1,[],[],"[('ha', 'i')]"
7.0,7,1,1,0,1,['go'],[],"[('safe', 'same')]"
2.0,4,2,0,0,1,[],[],"[('more', 'moment')]"
3.6666666666666665,11,3,1,0,2,['up'],[],"[('at', 'should'), ('you', 'be')]"
0.0,0,2,0,0,0,[],[],[]
8.5,17,2,3,0,2,"['im', 'just', 'climbing']",[],"[('one', 'up'), ('more', 'there')]"
4.0,4,1,0,0,1,[],[],"[('hm', 'good')]"
3.5,7,2,0,1,1,[],['two'],"[('kings', 'brookings')]"
3.5,7,2,0,1,1,[],['three'],"[('nines', 'demons')]"
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['fuck'],"[('this', 'ok')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
5.5,11,2,1,0,2,['oh'],[],"[('ooh', 'my'), ('man', 'god')]"
13.0,13,1,3,0,1,"['that', 'was', 'stupid']",[],"[('ahh', 'agh')]"
5.25,21,4,7,0,0,"['yeah', 'and', 'i', 'was', 'worried', 'was', 'good']",[],[]
5.5,11,2,1,0,2,['reach'],[],"[('two', 'our'), ('jacks', 'credit')]"
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['one'],"[('more', 'what')]"
4.0,8,2,0,0,2,[],[],"[('one', 'why'), ('more', 'not')]"
1.5,3,2,0,1,0,[],['more'],[]
0.0,0,2,0,0,0,[],[],[]
5.666666666666667,17,3,3,0,2,"['shifting', 'you', 'need']",[],"[('same', 'it'), ('thing', 'after')]"
3.0,12,4,0,0,3,[],[],"[('let', 'it'), ('us', 'is'), ('start', 'starting')]"
1.6,8,5,0,0,2,[],[],"[('i', 'that'), ('have', 'happened')]"
3.5,7,2,0,1,1,[],['four'],"[('nines', 'fortnite')]"
0.5,7,14,1,0,1,['call'],[],"[('card', 'car')]"
4.0,4,1,0,0,1,[],[],"[('four', 'forward')]"
4.0,12,3,0,0,3,[],[],"[('four', 'code'), ('nines', 'nine'), ('eh', 'thread')]"
13.0,26,2,6,0,2,"['i', 'will', 'see', 'you', 'in', 'the']",[],"[('last', 'next'), ('time', 'video')]"
3.5,7,2,0,1,1,[],['two'],"[('more', 'boommo')]"
0.0,0,2,0,0,0,[],[],[]
4.0,8,2,0,0,2,[],[],"[('four', 'otto'), ('more', 'nichols')]"
25.0,25,1,7,0,1,"['well', 'absolutely', 'well', 'its', 'h', 'well', 's']",[],"[('more', 'well')]"
0.0,0,2,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('four', 'one')]"
4.0,12,3,0,0,3,[],[],"[('even', 'gasp'), ('a', 'g'), ('nine', 'snowden')]"
4.6,23,5,1,0,5,['im'],[],"[('did', 'ready'), ('you', 'what'), ('put', 'man'), ('four', 'a'), ('nines', 'bee')]"
7.0,14,2,2,0,2,"['make', 'a']",[],"[('i', 'no'), ('cannot', 'challenge')]"
0.5714285714285714,12,21,0,0,3,[],[],"[('all', 'or'), ('but', 'well'), ('wont', 'want')]"
8.0,16,2,4,0,1,"['next', 'thing', 'in', 'the']",[],"[('deck', 'original')]"
10.0,10,1,2,0,1,"['he', 'he']",[],"[('hm', 'he')]"
36.0,36,1,12,0,0,"['let', 'me', 'for', 'a', 'number', 'of', 'time', 'again', 'what', 'can', 'i', 'get']",[],[]
10.0,10,1,2,0,1,"['card', 'may']",[],"[('cards', 'may')]"
4.0,4,1,0,0,1,[],[],"[('oops', 'sorry')]"
3.5,7,2,0,1,1,[],['oops'],"[('dodge', 'best')]"
0.5,6,12,0,2,0,[],"['cuz', 'like']",[]
4.0,4,1,0,0,1,[],[],"[('ha', 'huh')]"
4.0,4,1,0,0,1,[],[],"[('ha', 'ah')]"
1.9,19,10,5,0,1,"['go', 'technique', 'and', 'achieve', 'round']",[],"[('this', 'it')]"
1.0571428571428572,37,35,4,3,4,"['and', 'its', 'kind', 'it']","['like', 'you', 'know']","[('we', 'you'), ('can', 'cant'), ('ismael', 'made'), ('kinda', 'of')]"
0.0,0,1,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
1.0,10,10,1,1,1,['need'],['you'],"[('know', 'now')]"
1.3529411764705883,23,17,0,5,2,[],"['and', 'know', 'you', 'know', 'and']","[('and', 'then'), ('cant', 'can')]"
6.5,13,2,3,0,1,"['its', 'clear', 'right']",[],"[('very', 'right')]"
2.4,12,5,0,0,3,[],[],"[('kind', 'than'), ('of', 'a'), ('like', 'flamé')]"
10.0,20,2,4,0,2,"['like', 'mental', 'time', 'in']",[],"[('too', 'a'), ('tiny', 'process')]"
6.6,33,5,7,0,3,"['now', 'go', 'in', 'and', 'find', 'one', 'doctor']",[],"[('whats', 'so'), ('up', 'if'), ('it', 'there')]"
4.0,4,1,0,0,1,[],[],"[('huh', 'uhhuh')]"
0.6666666666666666,6,9,1,1,0,['do'],['is'],[]
4.0,8,2,0,0,2,[],[],"[('how', 'stop'), ('many', 'anything')]"
0.75,3,4,0,1,0,[],['like'],[]
1.8333333333333333,11,6,1,0,2,['pay'],[],"[('sixes', 'cards'), ('play', 'them')]"
0.5714285714285714,4,7,0,0,1,[],[],"[('cards', 'hearts')]"
0.8333333333333334,15,18,0,1,3,[],['now'],"[('huh', 'i'), ('it', 'think'), ('is', 'its')]"
7.0,7,1,1,0,1,['kind'],[],"[('yeah', 'of')]"
4.0,4,1,0,0,1,[],[],"[('whoa', 'good')]"
0.0,0,1,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('hm', 'hmm')]"
0.8,4,5,0,0,1,[],[],"[('bluff', 'block')]"
13.0,13,1,3,0,1,"['thank', 'you', 'very']",[],"[('hm', 'much')]"
1.8387096774193548,57,31,7,0,9,"['at', 'uh', 'king', 'hmm', 'so', 'it', 'depends']",[],"[('i', 'the'), ('suppose', 'code'), ('i', 'id'), ('i', 'id'), ('keep', 'eat'), ('i', 'id'), ('kings', 'huh'), ('she', 'on'), ('calls', 'me')]"
10.0,10,1,2,0,1,"['thanks', 'for']",[],"[('huh', 'watching')]"
4.0,4,1,0,0,1,[],[],"[('hm', 'and')]"
13.0,13,1,3,0,1,"['for', 'the', 'entire']",[],"[('huh', 'game')]"
1.5,24,16,4,0,3,"['please', 'toferbo', 'ill', 'have']",[],"[('cards', 'to'), ('youre', 'be'), ('out', 'around')]"
1.4,14,10,0,2,2,[],"['then', 'but']","[('youre', 'anywhere'), ('there', 'ready')]"
3.0,9,3,3,0,0,"['should', 'be', 'right']",[],[]
0.7777777777777778,7,9,1,0,1,['you'],[],"[('youre', 'are')]"
34.0,34,1,10,0,1,"['keep', 'this', 'out', 'of', 'context', 'does', 'butt', 'a', 'man', 'so']",[],"[('cards', 'far')]"
2.103448275862069,61,29,15,0,4,"['make', 'thats', 'a', 'good', 'argument', 'and', 'no', 'longer', 'a', 'pass', 'for', 'that', 'filter', 'them', 'goes']",[],"[('us', 'is'), ('pass', 'fast'), ('go', 'all'), ('down', 'right')]"
4.0,4,1,0,0,1,[],[],"[('hm', 'mmm')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
14.0,42,3,10,0,3,"['i', 'really', 'thought', 'that', 'this', 'wouldve', 'been', 'simple', 'in', 'years']",[],"[('two', 'amaastava'), ('more', 'and'), ('six', 'ennieukaafunahmo')]"
1.5,3,2,0,1,0,[],['six'],[]
4.0,4,1,0,0,1,[],[],"[('challenge', 'janet')]"
8.5,17,2,3,0,2,"['be', 'funny', 'like']",[],"[('good', 'that'), ('good', 'kid')]"
3.076923076923077,40,13,4,0,7,"['tell', 'me', 'he', 'was']",[],"[('no', 'now'), ('challenged', 'important'), ('it', 'as'), ('is', 'i'), ('your', 'am'), ('challenge', 'he'), ('shots', 'shorts')]"
3.0,3,1,1,0,0,['tomato'],[],[]
7.0,7,1,1,0,1,['thank'],[],"[('hm', 'you')]"
3.5,7,2,0,1,1,[],['one'],"[('jack', 'vanjak')]"
2.3333333333333335,7,3,0,1,1,[],['jack'],"[('says', 'such')]"
3.6666666666666665,11,3,0,1,2,[],['two'],"[('more', 'its'), ('jacks', 'projects')]"
3.5,7,2,0,1,1,[],['two'],"[('kings', 'booping')]"
4.0,8,2,0,0,2,[],[],"[('one', 'bye'), ('more', 'bye')]"
10.0,10,1,2,0,1,"['check', 'it']",[],"[('challenge', 'out')]"
3.5,7,2,0,1,1,[],['two'],"[('kings', 'bookings')]"
5.5,11,2,1,0,2,['thanks'],[],"[('one', 'for'), ('more', 'watching')]"
0.0,0,2,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('pass', 'bye')]"
5.0,25,5,3,0,4,"['and', 'we', 'will']",[],"[('pass', 'see'), ('me', 'you'), ('theres', 'in'), ('pass', 'second')]"
8.5,17,2,3,0,2,"['aaaaaaaa', 'funiiii', 'appa']",[],"[('four', 'dos'), ('king', 'stswtven')]"
34.0,68,2,20,0,2,"['till', 'you', 'might', 'face', 'if', 'you', 'face', 'that', 'he', 'can', 'take', 'a', 'stage', 'in', 'general', 'and', 'stay', 'very', 'adjustments', 'out']",[],"[('bit', 'of'), ('shorter', 'it')]"
4.0,8,2,0,0,2,[],[],"[('one', 'killard'), ('nine', 'tanner')]"
0.0,0,2,0,0,0,[],[],[]
4.0,8,2,0,0,2,[],[],"[('one', 'what'), ('more', 'the')]"
0.0,0,2,0,0,0,[],[],[]
23.0,46,2,14,0,1,"['im', 'going', 'to', 'go', 'to', 'the', 'other', 'side', 'going', 'to', 'go', 'to', 'the', 'other']",[],"[('older', 'side')]"
3.75,15,4,0,1,3,[],['lead'],"[('with', 'you'), ('that', 'look'), ('confidence', 'good')]"
1.5,3,2,0,1,0,[],['more'],[]
0.0,0,1,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('hm', 'yeah')]"
3.5,42,12,1,1,9,['of'],['me'],"[('the', 'we'), ('nine', 'are'), ('fuck', 'bigger'), ('off', 'than'), ('how', 'again'), ('to', 'we'), ('do', 'are'), ('that', 'larger'), ('though', 'yourself')]"
4.0,8,2,0,0,2,[],[],"[('two', 'it'), ('more', 'hurt')]"
0.0,0,3,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['one'],"[('more', 'bye')]"
4.0,8,2,0,0,2,[],[],"[('one', 'thank'), ('more', 'you')]"
4.0,8,2,0,0,2,[],[],"[('perfect', 'very'), ('island', 'satisfying')]"
4.0,8,2,0,0,2,[],[],"[('science', 'chinese'), ('project', 'mill')]"
7.0,7,1,1,0,1,['thank'],[],"[('hm', 'you')]"
4.0,4,1,0,0,1,[],[],"[('ahh', 'aaah')]"
4.0,4,1,0,0,1,[],[],"[('nice', 'i')]"
13.0,13,1,3,0,1,"['thank', 'you', 'very']",[],"[('game', 'much')]"
0.0,0,1,0,0,0,[],[],[]
2.3333333333333335,14,6,2,0,2,"['if', 'you']",[],"[('okay', 'get'), ('steady', 'still')]"
4.0,12,3,0,0,3,[],[],"[('two', 'thanks'), ('more', 'for'), ('nights', 'watching')]"
5.5,11,2,1,0,2,['okay'],[],"[('ok', 'its'), ('challenge', 'heavy')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'hahahaha')]"
19.0,19,1,5,0,1,"['de', 'persecuting', 'pillar', 'for', 'aboard']",[],"[('finally', 'film')]"
0.0,0,2,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('challenge', 'channel')]"
10.0,10,1,2,0,1,"['and', 'the']",[],"[('ha', 'linearity')]"
5.5,22,4,2,0,4,"['may', 'i']",[],"[('you', 'have'), ('made', 'a'), ('that', 'good'), ('before', 'one')]"
0.0,0,2,0,0,0,[],[],[]
3.5,21,6,2,1,3,"['dont', 'kill']",['thought'],"[('you', 'dont'), ('had', 'run'), ('fours', 'so')]"
3.5,7,2,0,1,1,[],['two'],"[('more', 'boom')]"
3.5,7,2,0,1,1,[],['two'],"[('more', 'boom')]"
6.0,6,1,2,0,0,"['me', 'later']",[],[]
3.5,7,2,0,1,1,[],['four'],"[('six', 'growth')]"
0.0,0,2,0,0,0,[],[],[]
34.0,34,1,10,0,1,"['but', 'both', 'are', 'a', 'few', 'things', 'in', 'turn', 'of', 'the']",[],"[('what', 'deal')]"
0.0,0,2,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['two'],"[('more', 'tomo')]"
4.0,8,2,0,0,2,[],[],"[('two', 'thank'), ('more', 'you')]"
3.0,3,1,1,0,0,['font'],[],[]
10.0,10,1,2,0,1,"['see', 'you']",[],"[('two', 'too')]"
10.0,10,1,2,0,1,"['to', 'hear']",[],"[('two', 'it')]"
7.0,7,1,1,0,1,['thank'],[],"[('ha', 'you')]"
2.0,4,2,0,0,1,[],[],"[('six', 'take')]"
10.0,20,2,4,0,2,"['youll', 'never', 'forget', 'to']",[],"[('two', 'go'), ('jacks', 'check')]"
2.0,4,2,0,0,1,[],[],"[('two', 'no')]"
4.0,8,2,0,0,2,[],[],"[('two', 'it'), ('more', 'off')]"
5.5,11,2,1,0,2,['ch'],[],"[('two', 'card'), ('more', 'to')]"
5.5,11,2,1,0,2,['done'],[],"[('challenge', 'ya'), ('oh', 'awhh')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('oh', 'ohhhhhh')]"
4.333333333333333,26,6,2,0,5,"['the', 'wind']",[],"[('thanks', 'is'), ('who', 'a'), ('ever', 'challenge'), ('wins', 'its'), ('the', 'a')]"
0.5,14,28,2,0,2,"['you', 'will']",[],"[('youll', 'get'), ('later', 'to')]"
13.0,13,1,3,0,1,"['wavelength', 'working', 'of']",[],"[('okay', 'bang')]"
1.6842105263157894,32,19,7,1,2,"['because', 'i', 'got', 'to', 'eat', 'jati', 'kakar']",['worth'],"[('well', 'but'), ('card', 'dharman')]"
1.5,18,12,0,2,3,[],"['but', 'telling']","[('you', 'a'), ('to', 'neutral'), ('pair', 'player')]"
21.5,43,2,13,0,1,"['this', 'is', 'my', 'last', 'so', 'i', 'am', 'sure', 'you', 'can', 'ok', 'now', 'lets']",[],"[('okay', 'go')]"
9.222222222222221,83,9,25,0,2,"['a', 'little', 'preword', 'when', 'im', 'making', 'it', 'out', 'of', 'the', 'wrist', 'clean', 'im', 'going', 'to', 'try', 'to', 'get', 'it', 'out', 'of', 'the', 'safe', 'liquor', 'and']",[],"[('risk', 'i'), ('reward', 'thought')]"
4.333333333333333,39,9,5,0,6,"['i', 'dont', 'know', 'chat', 'stand']",[],"[('challenge', 'with'), ('it', 'anybody'), ('or', 'can'), ('the', 'up'), ('next', 'for'), ('person', 'something')]"
13.0,26,2,6,0,2,"['and', 'he', 'would', 'be', 'good', 'that']",[],"[('anybody', 'was'), ('can', 'it')]"
4.0,4,1,0,0,1,[],[],"[('eight', 'it')]"
1.5,3,2,0,1,0,[],['oops'],[]
3.5,7,2,0,1,1,[],['three'],"[('eight', 'create')]"
0.0,0,1,0,0,0,[],[],[]
5.0,15,3,1,0,3,['very'],[],"[('lets', 'clear'), ('play', 'about'), ('around', 'it')]"
0.0,0,2,0,0,0,[],[],[]
2.0,6,3,1,1,0,['can'],['make'],[]
3.6666666666666665,11,3,0,1,2,[],['mm'],"[('two', 'option'), ('ace', 'bye')]"
3.6666666666666665,11,3,0,1,2,[],['watch'],"[('out', 'thank'), ('everybody', 'you')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
7.0,7,1,1,0,1,['stand'],[],"[('challenge', 'up')]"
8.666666666666666,26,3,6,0,2,"['see', 'if', 'you', 'can', 'whip', 'all']",[],"[('nice', 'right'), ('good', 'shoot')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'bye')]"
4.0,8,2,0,0,2,[],[],"[('blue', 'ad'), ('jack', 'rosa')]"
3.75,15,4,0,1,3,[],['you'],"[('would', 'worse'), ('have', 'time'), ('jacks', 'trips')]"
5.0,15,3,1,0,3,['thank'],[],"[('oh', 'you'), ('my', 'very'), ('god', 'much')]"
2.0,4,2,0,0,1,[],[],"[('two', 'no')]"
7.0,7,1,1,0,1,['not'],[],"[('bad', 'really')]"
3.5,7,2,0,1,1,[],['still'],"[('winning', 'inteca')]"
16.0,32,2,8,0,2,"['i', 'cant', 'think', 'of', 'something', 'withoutus', 'but', 'what']",[],"[('many', 'you'), ('more', 'need')]"
8.0,24,3,7,1,0,"['which', 'will', 'help', 'in', 'other', 'legs', 'everyday']",['clues'],[]
0.5,10,20,1,1,1,['can'],['today'],"[('will', 'you')]"
4.0,4,1,0,0,1,[],[],"[('hm', 'mm')]"
0.0,0,17,0,0,0,[],[],[]
2.6,26,10,6,0,2,"['for', 'people', 'asking', 'both', 'are', 'active']",[],"[('uh', 'to'), ('perhaps', 'live')]"
13.0,26,2,6,0,2,"['i', 'will', 'see', 'you', 'in', 'the']",[],"[('last', 'next'), ('time', 'video')]"
1.1111111111111112,20,18,3,1,2,"['you', 'i', 'that']",['and'],"[('youll', 'will'), ('ill', 'will')]"
2.25,18,8,1,1,3,['do'],['you'],"[('and', 'or'), ('whatever', 'different'), ('take', 'big')]"
0.0,0,1,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('ok', 'okay')]"
2.8,14,5,2,0,2,"['for', 'the']",[],"[('pupil', 'smithpupil'), ('me', 'need')]"
4.0,4,1,0,0,1,[],[],"[('hmm', 'and')]"
0.6666666666666666,6,9,2,0,0,"['the', 'the']",[],[]
13.0,13,1,3,0,1,"['record', 'saudi', 'champion']",[],"[('okay', 'and')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'bye')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('block', 'left')]"
4.0,4,1,0,0,1,[],[],"[('oh', 'mm')]"
1.6666666666666667,20,12,2,2,2,"['bluffs', 'tk']","['next', 'time']","[('bluff', 'can'), ('bluff', 'gloves')]"
4.0,4,1,0,0,1,[],[],"[('so', 'hello')]"
0.14285714285714285,3,21,0,1,0,[],['uhm'],[]
10.0,10,1,2,0,1,"['thanks', 'for']",[],"[('hm', 'watching')]"
4.0,4,1,0,0,1,[],[],"[('alright', 'and')]"
7.0,7,1,1,0,1,['please'],[],"[('hmm', 'dont')]"
19.0,19,1,5,0,1,"['of', 'what', 'we', 'are', 'talking']",[],"[('hmm', 'in')]"
4.0,4,1,0,0,1,[],[],"[('remembering', 'bounds')]"
12.857142857142858,180,14,44,0,12,"['now', 'i', 'hope', 'you', 'enjoy', 'the', 'video', 'if', 'you', 'want', 'want', 'support', 'ill', 'tell', 'you', 'why', 'it', 'will', 'last', 'week', 'dont', 'why', 'we', 'shouldnt', 'get', 'it', 'or', 'not', 'disciplines', 'that', 'may', 'make', 'sure', 'your', 'eyes', 'arent', 'full', 'of', 'effort', 'but', 'i', 'hope', 'you', 'are']",[],"[('point', 'happen'), ('pass', 'to'), ('can', 'forget'), ('just', 'to'), ('pass', 'there'), ('pass', 'to'), ('all', 'ask'), ('cards', 'me'), ('remain', 'buzz'), ('in', 'me'), ('someone', 'bulls'), ('hands', 'up')]"
28.0,28,1,8,0,1,"['toy', 'new', 'episodes', 'of', 'little', 'star', 'wars', 'next']",[],"[('pass', 'time')]"
6.0,18,3,2,0,3,"['and', 'how']",[],"[('mix', 'that'), ('mix', 'wid'), ('mix', 'worse')]"
1.1818181818181819,13,11,0,3,1,[],"['i', 'single', 'eh']","[('will', 'ill')]"
4.0,4,1,0,0,1,[],[],"[('ha', 'bye')]"
3.5,7,2,0,1,1,[],['ha'],"[('joker', 'r')]"
4.0,20,5,0,0,5,[],[],"[('fine', 'and'), ('joker', 'youll'), ('counts', 'go'), ('for', 'on'), ('anything', 'swinging')]"
4.0,4,1,0,0,1,[],[],"[('ok', 'open')]"
1.875,30,16,1,1,6,['are'],['then'],"[('two', 'they'), ('jokers', 'can'), ('then', 'count'), ('jokers', 'as'), ('can', 'anything'), ('cards', 'god')]"
10.0,10,1,2,0,1,"['i', 'dont']",[],"[('ha', 'know')]"
2.2,11,5,1,0,2,['too'],[],"[('one', 'none'), ('joker', 'good')]"
