,uid,logf0_rmse,logf0_corr
22,ee438517-6423-4925-b395-2b2b94c88754,0.12383499613996998,0.15060602620037183
23,d162319f-ae9b-4812-8eb1-e1b15971466b,0.6579985414137592,0.33594495525426193
24,a1504c6b-2048-4ecd-8fad-e992a133d708,0.26063213158966003,0.23148531820212992
25,debfbd96-d973-4102-92c0-0144bd650604,0.16750564281925281,-0.19059300730190581
26,18193d98-a5fd-4abb-ab1b-47e0ad4257c6,0.09174606509941778,-0.08726154939683743
27,9df79205-7eb3-49b3-94d2-69b474e5482a,0.09132646054679486,-0.09747617511423212
28,a5497f4c-7a63-4f95-9b3d-4e0332052561,0.1149426847933245,0.8167272927732973
29,0fc4a693-2ba5-419b-83cc-51d5e70b75b9,0.842738255198735,0.6327042038482585
30,0e30b577-3c5a-43c8-ba81-100a6a0d6308,0.1367813451086048,0.0770948230583301
31,8a34b2eb-8e22-4717-8c47-8e5e5eb59a37,0.6689767164025987,-0.495302696315082
32,c0cc5433-5dcd-48f9-ad50-7019a9bcbc00,0.16316558223130553,0.4582466208556912
33,de8ffe15-1e09-41b2-b502-e8fd7e100497,0.1615271390000059,0.888291648674862
34,4e02a38a-d438-41fb-9126-75e89e857881,0.5541557489637186,0.05486263940746038
35,2b3251c5-d257-4799-9b99-332469f745d2,0.5492583616382212,0.4489582473052757
36,33799903-48a0-4355-9086-52b5ffedf7d8,0.17371335489630366,0.2675591910557838
37,a8a39ee2-c7f7-4cb6-a7dd-4fa47ce19322,0.31269231196077496,0.344443866406942
38,8e408cbc-7474-4c30-8599-d0c7a34d3865,1.0079792581131821,0.026686369238699607
39,5b88c9a1-b766-462a-8972-9484167222c9,0.4412147012894021,0.14459465002960248
40,b328a22b-88a9-430c-b496-7279a3c08c94,0.34607346517394305,0.08208362079268133
41,1a04be0d-647e-4564-add2-5819e5d5fd26,0.42026410603810715,-0.11946222944078447
42,f6a282c4-354e-46e1-b7a1-caad6d75f6a4,0.29160778108632707,0.27510054356271857
43,1a71ec06-8cd6-4e8e-b1aa-d1972a0c1dad,0.25266921020832733,0.10801163519227727
44,88500e12-40b2-472f-ad27-1e9f65f3f2db,0.44165582364548156,0.03530352838335229
45,91756e19-0cf1-4d2b-8b67-d270a86d657e,0.3305856090877512,0.3147625006534808
46,03d74625-7a99-4b8b-8a47-91633ff60d51,0.07245494312120197,0.9045865146515487
47,77222d6b-3fc9-4e37-87ed-3c9eaaea32c1,0.9580388986596662,0.010459504047144049
48,f6399c5f-e702-43e4-88eb-25c854a5edd0,0.1325086062954108,0.7466461484814522
49,a13517c5-e479-4b8d-af02-62e5ee9833dc,0.06946875272794117,0.6028605995422232
50,7adf6391-15ac-48ff-be6d-67360317ec3c,0.07900003312966145,0.7184145632666302
51,4eb21593-bc85-4158-8e39-14df823047ff,0.1532100839568497,0.7545589796385126
52,e299786a-ef93-4ffd-8421-abba8e390a98,0.07555510428507516,0.9528281039160869
53,bc325a98-6f5d-40e5-aea1-76b3d8fc4706,0.24433422703241978,0.18978779642491664
54,d08bf3ee-6e65-45b9-923c-6eec9afee6e5,0.903883187409521,-0.5161645784039954
55,53c56595-0743-4715-9147-1a51386709e0,0.24330821753099466,0.5395656120756465
56,eb36c4f1-c21c-4396-bbe7-71ad1776b0a5,0.6372445745328668,0.5080599475763949
57,038b3166-0d68-4922-906c-0b00c6a4fd46,0.20524100646465587,0.22593087905645576
58,50dacdb3-9517-4e5c-94bd-7b209a387b1b,0.058284204902191356,0.69909238238017
59,77c7d376-536d-4e43-bc1d-690cc3e75168,0.7285236173331108,-0.07960100980139959
60,9f6b27ff-a11d-4f07-93d6-6274e2fc915c,0.2584137949657087,0.6270129771240598
61,7e445924-47c9-4eae-adea-7957c7b34be4,0.27869733792079454,0.13348465840186602
62,074ff76f-f1aa-4f49-8e7e-b044eca12e0f,0.3894934906697705,0.3177974873724274
63,d8ceb378-bb88-4677-8c55-a658b311297a,0.19991751315272416,0.28493233386351746
64,986dfbd6-cb41-4885-bdef-a24ac81895c5,0.3171478859221555,0.4835838641994021
65,79f4c9e9-1a03-4e26-ab80-564fdef67c78,0.12979109396508665,0.7732027064359476
66,8bb28295-6cb4-4827-b17d-c1a327de59d8,0.09706303360422422,0.9050054727883836
67,80a73e0a-9331-4eb3-89c3-821d37662fc4,0.3419849593583432,-0.03299325592669887
68,238fe75e-05e5-416a-8659-20825cd6bdef,0.1749047747720766,0.03313804041392363
69,9e3b36f5-d273-45eb-bb6e-fad5286a728b,0.8437976488942607,0.16931936703210185
70,40048b2e-6e7e-4c5e-9977-c70a77424895,0.0794644621850051,0.8342680093790641
71,898b49a9-5b65-49f8-bbca-c0f784f80b98,0.19668371776694674,0.35497369967287057
72,dfd99358-2cee-42ff-9128-b714c27a42b8,0.4449530395537877,-0.15574930060506026
73,e0a5c667-9aa8-46de-a374-4a039eb197a1,0.14672631979194953,0.7188917051197978
74,fa803e0c-daf5-45db-b68a-58e9e22b2196,0.6297881820052287,-0.12680536402566805
75,b239f73f-0d76-4760-bcee-f7fe06da2a06,0.16237439566630227,0.3728468608847607
76,aff429a5-4571-446f-acf3-f3c7c0cb352d,0.504293571547187,0.6605489093764355
77,ac9ce3f0-c35d-4541-bc85-6f3b7edab881,0.15666426195365898,0.6728782489028997
78,0fcac837-41e7-4f82-b04e-28628442b3ae,0.21453992381162415,0.17065791543389902
79,8c6849c6-9098-4d0d-83e8-4affb22d6b0f,0.10006024224301703,0.6575869981156677
80,287d3971-4a2a-4e07-bd81-61be038787cc,0.37797765966559743,0.3541900739837192
81,aa791a20-2773-4c73-8ba4-0704e00a4742,0.51445355494292,-0.007689424966817249
82,adb0b663-0c15-4c08-a089-2bb215f4872d,0.24417213778226085,-0.3081177308973207
83,931b479f-4fe0-4849-b94d-a1da2979539c,0.790674278514303,-0.4202559366507292
84,5ed56c20-59b7-4974-a8d1-b24f191b733f,0.22250545406753017,-0.6209628164775299
85,c335311b-cd1f-47a3-aa7b-51d9b9bad17d,0.44060723501192783,0.5230740858405428
86,1e2e8459-a0c0-401e-aeec-5ca70eb2eb64,0.3029484228633356,-0.7026940419806431
87,714bc3f0-47aa-4c62-bd5f-54a994eed111,0.4301862787606897,0.25802657510690324
88,1d4f5dce-df7e-4958-8a06-b52781f48356,0.11490580689627511,0.28738443832847316
89,ade9bc02-46e2-460e-aed1-4fcf55c004f4,0.09484856822319546,0.6585449640037445
90,6973520c-8dd5-4f85-9ded-3cf6e3f93674,0.15753695729791842,0.5566148023548081
91,999ecec0-d397-473c-a949-58fd44b7c683,0.1190710041208205,0.6831126626358398
92,5e2e7fd5-44b0-4abb-bdba-b7289a4e3413,0.1981695257691207,0.8157727974567968
93,a1a1881f-ae30-4a5b-9997-190fc776f658,0.18209927156588473,-0.21606823994919044
94,e864e75c-4db9-41de-a734-aeef98e93d99,0.05958107127672826,0.902170331307879
95,64d60f1a-8c1c-46e5-8731-1d5a64a07bd2,0.18655910545612908,0.7912673164558056
96,abccbb9c-c130-4459-bc6f-ed0598dfa9c7,0.2006966362775548,0.17811391969107507
97,a7940583-5e2e-4682-b6f6-6d7aa8fce64f,0.10089986901757263,0.6923289897804861
98,295308b8-8731-48a5-a616-56bf976e4440,0.2176298727435715,0.3869858200344365
99,540f9672-69c0-4084-9c77-a6cb129fde14,0.07725735909008873,0.6470666744746923
100,84c86b39-6f46-44ab-ba8f-9427ec733518,0.8412707880131236,-0.008797647102202554
101,cd81dc33-ac32-45b8-9a09-f907b08929bc,1.1790714792329566,-0.545730223869661
102,7ce2271a-9bf0-4f5d-ac88-0b85b4314bea,0.5074937320157524,-0.23014557805703423
103,991abfff-ad69-4556-8d4a-32d25d427c2a,0.16182780408386827,0.01966591368985161
104,2e5b7030-5db2-40ec-bba7-8cc6f56a4f62,0.6818239696061672,-0.4591510306053264
105,34525936-5071-45fd-91c2-16018ec8fe07,0.15511373713627521,-0.36311707353010464
106,7876e32b-8a69-49ad-b99b-2419efd06ea1,0.11021791582405359,0.7112205893341292
107,87b7217f-4f55-4370-a845-6e2b428451a1,0.31830127796582186,0.38654765093568466
108,f915779a-025a-45c8-b3f7-81949da6d0f3,0.15046933610107846,0.5566106482824394
109,3247ffa3-adc8-4978-9be8-4b07a0995e7b,0.10992205322841589,0.00011579585351425183
110,b1f5c447-c175-4623-a0f2-671771f1df9c,0.09875049698092289,0.8233161040776354
111,a6d4dbc4-969d-4819-af85-f3b3cb56195e,0.2894002066300831,0.7079208308664218
112,8fcb8cae-6f09-4f53-b7a6-37d05ab8f78e,0.520402598725154,-0.0537716887405366
113,8379b818-5015-4295-ba3f-9f2b736ebc54,0.3713574836256673,0.2210955109114199
114,d9eb4321-7d18-472b-ace4-558fd0e1a3b2,0.2137700904212119,0.8379948282990822
115,9d37ea3a-3640-49b2-86b9-4375ea6dea78,0.19650159286999017,0.42855522691881776
116,264a836b-d0e2-4605-b6b6-4efde554e1c3,0.10652463277379311,0.6264164229914878
117,ccd465f0-fb96-4bf7-845b-b17e28f54ded,0.13678705732791402,0.9366761029656365
118,e2906947-9825-4fa5-80db-61c6d37c0323,0.2704549500673619,0.12301128179082535
119,bf4e6e27-4eca-4f05-939b-ecda531b40fa,0.1849212062215482,0.006696815079605428
120,e12a754e-6bc9-4354-b166-13143af8256a,0.12703326356197048,0.6587477305807533
121,40f88e89-e0e8-4923-a472-57319960a00c,0.3660985754819388,0.7663724858098271
122,4157e9ed-a139-407b-9713-9fc7996ddbf3,0.29158269666480685,0.643879443452722
123,499ec1a6-b2fe-4b6f-a146-8b3fcb66d6ae,0.09067950728585347,0.6550430734849138
124,b4c5f759-6ad6-44aa-817f-946c0343b435,0.13508843639494328,0.4621670978347133
125,5e2b60fa-f6b9-4954-9b64-265c567cb1fa,0.7942769347046726,0.1968864190327614
126,cfe40921-0218-4988-8bd0-d698c56f3b13,0.8957233936479572,0.21975343149044482
127,16ad4265-df33-482d-9237-7a9a70760c3b,0.13685891273047893,0.15983973910928237
128,3a22e319-be7d-4e7b-a6a2-7ad2c90766e3,0.21385186146509835,0.5242612710952849
129,92d4f352-14a5-4e37-bd23-b66c50d302e6,0.2420183006844475,0.16936801740751023
130,5a342052-7157-4422-a329-f8ec71e97fca,0.5707122634449985,-0.7404151954352001
131,6f1a5650-1ada-41ff-830e-5164f5d3c629,0.2537355267747174,-0.04201640516993426
132,971aedd4-587c-4d33-8689-018c6d7a417a,0.3282966289814513,0.3814708982480647
133,891f714d-2a66-40b0-902b-1dfe469719c8,0.3541714849841998,0.9053364437466367
134,24c82558-7465-40aa-9158-1ac73d8f92b5,0.3102410707345898,-0.017327975331559855
135,f7ff9569-d450-44ba-aae1-df7abf3bacb3,0.20485197980903394,0.4000015901714793
136,55aff591-ecd9-4344-908b-9337e069ed98,0.17425515886911913,0.21490885917487143
137,87e4b4bf-958c-4cc8-9c5d-2ca71b6c37ec,0.11359024481474381,0.5756981528934695
138,89214cd9-4ca5-4d83-b0be-b71ca4c9f815,0.28730685672380607,0.17422381923864397
139,872a8ab8-0fe7-4987-855c-b06049356365,0.24711935349114644,0.6422381469076316
140,b3bec9b5-87de-4c3f-9d16-6272d85a4bb9,0.3662174764255466,-0.5354844331944442
141,081c0b6c-e0a7-43ab-a9a7-2c68a079d4d9,0.5543349929870467,-0.5987174585094507
142,347a7460-2e67-46a6-aa20-f1427e57f04c,0.26817221411542297,0.30871088156809656
143,ee1d41ac-659e-4313-b42e-26548281316f,0.19157182881256904,0.6970950330562422
144,fdca3222-bf07-45bf-92ee-7f9cacc81e26,0.2795633678735949,0.650420858918952
145,f2ae6a5e-da2e-493c-a85d-1d90a8e20e00,0.1864678010057776,0.4962661506041879
146,8d5f171e-ff36-4c02-8c9a-98ab37b0cd10,0.22880203753499678,0.327123832013264
147,23fe9cff-f834-42f7-99fc-b387788fffd1,0.437800089584606,0.0800530077596936
148,4d87d70c-8859-4ee3-8558-65fee16aefb1,0.4750625861980123,0.4610239360565865
149,6f6c12fb-5efe-4d6a-bc62-014019feb929,0.1335854533579186,0.8441569689985284
150,a1de6b82-93f4-470b-94b3-8f742a99ba64,0.23640425893301187,0.4148600545087234
151,143c4c53-d6db-4fb9-afc0-cdcab8415579,0.09155080729068375,0.8560086995590271
152,70011b2c-990f-4d21-a1be-5b94ea18319e,0.09099687764271182,0.8006629871256112
153,61cb01e5-7a4f-41b1-902d-49899a4e0553,0.42445058350656767,0.474767977765127
154,9fd3c5a5-6f74-49b7-8e27-bfb14a518dab,0.11337375740833061,0.7663527911871946
155,b77fcb12-c71e-433b-804f-61ac830d8cb0,0.31950914849549034,0.47633634189732255
156,e5e5ed1b-f534-41ff-ad96-2dea96354a44,0.21618619008832218,0.0366973996381697
157,4e46872f-83a9-4d23-a0b1-41c5478d869b,0.15899236574107092,-0.6859591340038497
158,dd4674b1-c869-48c0-b729-0d9126ebb0dd,0.1265328431791217,0.200683539239001
159,9f40fa67-fe3d-47f6-9cad-fc0fa23b9e2d,0.3657686942849871,0.16729217617270906
160,9f27c0aa-df5f-4d31-9e8a-74a50ed69606,0.1487158507917689,0.500137717404043
161,5351051f-493a-4ae3-8873-71cd7be845fa,0.2254713292946334,0.006092574547433804
162,7b5a93b7-2be3-4a31-aad7-efd49b3e5991,0.36412522965025484,0.21260913523527972
163,6c2e7feb-6fd2-4dba-ae04-d1dee583d804,0.16098755487282707,0.28038299561063923
164,1cb765c2-d108-41a7-81aa-41ca65c32cde,0.05904363729512607,0.9265119823470717
165,2faab36e-e1b8-40b8-b399-4a219334cae7,0.2620422720084558,-0.4228883245667132
166,5c7783ef-05ba-4b35-8a91-360283d536dd,0.5098939112526801,-0.05144784549531747
167,bac6c673-e43e-4637-b34d-db20c34acc28,0.2657483061852719,0.3937685317667903
168,b0202414-4808-4e54-86a4-4f0d07a929f4,0.40502970154232426,0.0075840821702945465
169,a428fa3f-5580-4b51-ab45-a84f6221bf0e,0.18661305194551134,0.6749042075361903
170,de9c318f-66eb-4418-bbce-98db13d5fad9,0.8706082547963971,0.11171000172511039
171,d47ebf15-d6cb-4081-a663-9e495995c8a7,0.2629386823999972,0.4888324916966032
172,d76d44d7-01d0-46d6-81df-0f1a4848ae17,0.5522746285460911,-0.547738369664073
173,3d157838-f9d0-426a-83ea-d5e12c1accdd,0.1801481322695815,0.4635738771188964
174,f6c03406-caa5-4216-91f9-77a2112b4c4a,0.10186248556745844,0.8037959587801109
175,05eb8f26-7967-4190-ac74-47c5ae90a987,0.3037764942989483,0.18483574257873764
176,71a83088-9f9d-4906-b5ba-01f3c1f02ef0,0.22652123225239265,0.7147787975031953
177,26262689-b137-47d5-b0d2-0bd22acf5645,0.6758113420210544,0.3478803162522857
178,0eba40be-0d92-4f52-9f2f-f7cba6d2275a,0.25760101308717775,0.47064012847591674
179,ae385d31-3025-41ef-9839-4c239c9d1832,0.5357114471267787,-0.18745841651071823
180,f84b63f8-6866-4e60-954d-73df0cd28a20,0.16845200217994943,-0.4016623970510588
181,b0bda7df-539e-4b54-b15a-b69f3987bf3a,0.5698365256891285,0.23852305794939682
182,ee73e491-e02c-4fd0-a10e-8b167036a23a,0.10394770256607085,0.8225878470587143
183,fb070e4e-005a-4f5a-b849-ccdaa2607c54,0.3785283465898983,0.0465070711152002
184,80e29070-3cd0-4f57-8d39-9b2389ffd140,0.17642269267044036,-0.12708076710310437
185,893ce48b-4fca-4b4e-b28f-1c112312c9e9,0.19307132223469725,-0.03166261610898742
186,633a3d39-75dd-4b19-8729-6bc1076d6662,0.336254096711727,0.5023162669602249
187,af3448ad-80a8-48b6-a88f-0789132a99aa,0.07867605121052079,0.6918079646551551
188,5dfb9765-1a86-47c4-8d72-a78fe2446ae1,0.285232923190836,0.07104494659144486
189,f17d2373-99b9-4f8e-859e-d51b523fb2ba,0.3004732509961525,0.9911842190697758
190,23e260f6-b14c-4e8d-b622-e7af56edbce4,0.32715500121912766,0.2176414657448526
191,25393e05-43fe-4f73-b65b-242383b57afe,0.2420366451607468,-0.4408963372789378
192,dc846ef8-64c6-4db9-b431-e93cb5ed98c6,0.9173921663983081,-0.14335604569204746
193,5d41c062-45ff-461d-b94b-5e421061117b,0.2440929620644121,0.4729635630377937
194,9c40e7be-ca11-4de9-b9cb-fcc6089e40cd,0.5150541306318666,0.024045871201432277
195,ffd9ec65-0072-42f5-a977-c3f2e2a23b38,0.0656506983131491,0.8453392661682407
196,9e28e223-2165-4331-85f2-dcbf6d628305,0.280348284233011,0.4285641054227797
197,30240226-c0a3-4990-b0f7-5b7312b8fb4e,0.6121992765239078,-0.4549747053714563
198,4c5cfac4-180f-443d-aae6-29763ad6fc50,0.11794815875041724,0.863720829884057
199,e8463596-baa4-4cfc-8bc0-3ddf808461d8,0.5419588023659693,0.07825709413656855
200,9e2fc34b-efbf-409c-a8e7-93bc753cc318,0.7651281085093746,-0.029427546843396685
201,e2659309-ed64-4328-bb37-54ed0370b2d4,0.3027937004519268,0.4337656064826499
202,eec404c0-844b-4d05-a6b6-c113e004b9fb,0.1611582719325427,0.35298288910835207
203,08d4e3b6-92b7-4275-b57e-78c99b94c159,0.125354391873571,0.9324915900176495
204,372a2d04-ffad-4672-9b41-d267c0f839ec,0.24707638586686473,0.16107089944495448
205,6bfb88d9-b824-450e-ab71-be767050d3eb,0.21944262692654562,0.8158575430821138
206,2dc975b1-61f4-484f-9928-b8c0e936d93c,0.19098163465508813,0.6401002794391621
207,5e516fbb-b2ad-49af-89f8-a67efb20a6de,1.3749713198199813,0.5169895382265963
208,6404c0bb-bfe9-4c10-a023-4704506f26c9,0.2848388834958704,0.5370540632789448
209,3a45d90d-18eb-43ed-8f6c-9f64b3f92098,0.33537584868433323,0.15575567019635822
210,f2ed7271-bf94-4941-a963-bd6509fba57a,0.13118369415626974,0.7157675187017744
211,5394ab27-c565-419b-89e1-4ab359912d2f,0.08686702541916205,0.7558838172323132
212,b2c814a6-c2a0-48d7-ae44-ca4bed925216,0.33149933449662555,0.49218225146872185
213,6608e0c8-5ad9-427e-9aa0-73f4d5e28811,0.36814466957478587,0.7567616651460993
214,5a0722a7-a91f-4a7a-90d4-17df77ba983a,0.12801543706741364,0.9479490395048858
215,fd152b9c-60b9-40a9-a550-10bc0c63050b,0.35401360245429137,-0.3615137807394828
216,16ef6137-5aee-4f27-bb74-f5b28950dcc7,0.2081128339019598,-0.11164161154465971
217,6e23023e-f9e1-4c87-bea8-177c8e8dd35b,0.19884889228054567,0.33934321827522085
218,f3a4e109-69d8-4641-995c-2da5df7a46e5,0.23022029800375454,-0.5412618986008829
219,4ad3fa29-c14d-4947-9c9e-1cd08cd21957,0.20018621708098586,0.41581069423119077
220,1f60d601-a0ef-4994-92da-a75354b812b7,0.1914183622035081,0.0887103095646673
221,91e5c709-9530-4d38-8f4c-5f0915fdd531,0.6733096950868446,-0.04363595101247976
222,9182c450-b042-4340-b01f-6f97fbbbd8de,0.29205141860014966,0.2481414367960613
223,f0713810-4d62-40ad-82c0-8a359f8e9615,0.20365278006589738,0.18125068861450627
224,eed9fd1e-e0b2-444f-a440-b3bd32241fe4,0.055220765347637264,0.9283777820600333
225,a53753af-4c88-4298-af15-193a92cd9418,0.8640249840853891,-0.014254161080538709
226,de4ffd00-5ab0-4393-ba13-e3f7dd043195,0.2143613881544366,0.15430534248230002
227,cdd15e51-092b-41a0-a5d9-9a559e7e5dfc,0.14734986051994908,0.8276956224636554
228,55032b45-7eae-414f-b784-c5f9676f7270,0.3208811146564814,0.3397315731364242
229,e72f34b7-2b94-418a-9903-b824166e2017,0.2075497769580591,0.6764668785407245
230,de9f92e2-326a-4a1e-9c1d-d307e200690f,0.5883030899210295,-0.5133813258857011
231,43b62b8a-f8e5-4386-9676-3b8326b0729c,0.32426452652979326,0.41966033233804156
232,46ff987b-b637-4a4f-b56e-8b78ce9e6cae,0.44065440395398864,-0.4923708908754934
233,99242475-21e1-426e-aad7-338f7a9781a3,0.23209896290203502,-0.08409861365520246
234,cc4a578e-fbab-4700-a005-a49df1e5e902,0.5847081305982265,-0.5816720039967381
235,c77cfcd3-1a2e-4574-adca-6f54daf32483,0.08321623405286799,0.7515403673705396
236,f53cc355-7eb9-43dd-b343-454839fcb9dd,0.14892040387620661,0.3903246740804054
237,b7706e6e-f8e2-4c84-b502-8d210469711e,0.2692779121536845,-0.7159020755639349
238,160075b5-1594-48ff-8b8d-d52162f67a77,0.8700394545191337,-0.35369221423913705
239,004c3712-bfa3-4d19-a60f-e2666b631d23,0.22117614242523806,0.16424747384002208
240,c1925b96-e358-4126-91f4-9514cced97c5,0.3222649803448763,-0.3479419156533947
241,e7ae5ac6-1bdc-47f4-b8bc-8af1ed3dd065,0.7002362018684123,0.040719269317741925
242,2483c05f-457f-4e22-915f-0d41f9e8bba2,0.9221430143758589,0.058297630215126114
243,4ac9fc35-2a1a-4515-91fb-a06e463ff364,0.058860057759183376,0.8182516048659996
244,bcb6970e-2d78-4770-a7e4-65b44341475d,0.08210642898881264,0.8360869182601771
245,9a9aca40-54e5-4416-a628-f73424eb4be1,0.15636813744477468,0.6400878535153764
246,7925d43f-27ae-4cad-a1b0-0aaab7b729d9,0.060390277432884124,0.925316121390136
247,3260d923-2cf7-4690-8ad3-f3728774f743,0.6122294547511407,0.0776230987309822
248,9a2fc587-659c-4757-a0e8-407d6b73a008,0.7400777434501896,0.2326676157032827
249,bb088c3c-a770-4e1b-8b83-81355b196181,0.2749211343112097,0.6956487382953849
250,e23ea95b-5332-4f64-bcec-91e1d86ac1b6,0.3224530542348177,0.20317957559529576
251,73341d06-24d7-4572-8515-e61a337a2166,0.28305194502929637,-0.5312280713084602
252,4ab92563-91c5-4035-a38a-d533e4e8c5c3,0.2591726821862144,0.48969564350228134
253,3cffd9cd-aefd-4a2e-8f68-ab700258e9c6,0.17915596366508513,0.37778408854565576
254,ab32c0cb-ee0f-403c-ba02-b61cfaa625a7,0.9980017783684301,-0.24712234712211933
255,7fcf0594-18d0-4360-be87-8a0421e6a1ab,0.29992215645788295,0.34511899554021486
256,51e4a16d-4397-4454-8ee7-38019cc7ec1e,0.24584978461183993,0.14125288263462812
257,290318cf-a7e2-4524-95ec-6541db892540,0.28919907459057187,-0.1154673998636461
258,d8e7b7e4-7c85-457c-a645-994825b81e81,0.1883257546471079,-0.1729048306814877
259,b06ee775-fd4e-4d88-a2e5-c1eeeb96d7a8,0.20317442746933428,-0.7171572389358873
260,89a362e1-d158-4d8b-af31-580100f17336,0.18392889070892993,-0.14997631512507356
261,b193a35b-f2d1-4af9-b0d5-72d6acffe057,0.2964326343527307,0.646513383799513
262,01cfff6e-5faa-41f5-a8e6-681f148f9bb5,0.24904303787936843,-0.18674397703786752
263,f5448d20-172e-4462-8b88-9d291235289a,0.10376217583572934,0.864819758492161
264,dfaf9a09-14e0-4898-ab28-a71c35d872a6,0.1279978280997298,0.44724850564749474
265,4f4e90ac-c320-4d97-857b-ef99f410a7ad,0.1641191186621673,0.43067528597751453
266,090e10f3-1b89-46ca-befd-72f67bc84120,0.08244292225895818,0.6194535339876137
267,94545bc8-bfaf-4d9f-875e-cfda2bd5da16,0.07388877582013455,0.940002744131389
268,10b7b429-4f6c-454f-89fc-7db60baa4d0a,0.08656479897018733,0.6559640899586915
269,caac6000-21a2-4090-a97d-2e019cef95fc,0.28621833399987806,0.5826881972634905
270,0b9899ce-8149-43f8-89e2-984192861b36,0.3813035590539542,0.5278100253063044
271,1540dcca-fdd6-4f6a-a206-f0211712a01c,0.14788900953248216,0.7398263361827754
272,e7efb4bb-4f54-4af3-9fff-e3a6ab503111,0.23980680585963057,0.23273181831408526
273,d161ab14-8281-42ee-a007-a0c83e687759,0.25434138508404674,0.0071091711802508
274,a2803f4a-b487-436a-97a9-08a04d945e44,0.21858045626632444,0.2354357592815661
275,2f7635d5-b5ad-439c-91be-1be0a6a7b57f,0.1814770608252957,0.577622099327364
276,8cc2fa9a-8cf4-4c81-8257-fe3a7ec16bcf,0.28116274386375323,0.39181685758411855
277,68e7a5be-3d1d-41c4-a0bc-ac017f9cdceb,0.7539834014121053,-0.020054693385197057
278,7b2f08c4-85c3-459b-be69-5403d6601ed8,0.31432875713557035,-0.17823806144333287
279,c57d0870-2a59-4e6d-9e26-a4b56a2539ee,0.17622309212643317,0.5707950410259374
280,9cfab70a-0c58-428f-9b59-ea3614fd4123,0.1365087741845988,0.4223672223619543
281,44fdf156-3017-4c9d-b9e7-cd67edfad2e4,0.40748624644330805,0.2610174384293541
282,94d061ed-623d-4d17-b482-dabcb1f39e4f,0.30392784600715056,0.3049985332969224
283,87619eb6-d60a-48ec-ad56-895bd771d07d,0.17484586725404197,0.16444813837773697
284,031747dc-b0b5-40e1-955c-be67b7abdf4d,0.258735659275,0.30058414211146167
285,d9a1711b-f2be-4ed1-8957-3598455c497d,0.26329173148904156,0.07376666447448647
286,90f2819e-d6c2-48f5-a397-f3c988899d86,0.1501754534123479,0.05249728530870843
287,46850873-abef-4490-a582-1a4bac3d4186,0.14976816474427992,0.3703052879550111
288,dc8bf09f-165a-48a4-9f68-30eb243f4906,0.13537292681369092,0.20206966184771402
289,9d874295-a25a-49f6-ba57-b90101974776,0.1558713057314585,0.46758291266750274
290,1c2c975b-d276-41f3-bb2c-0f09fe0ad12a,0.1371542553016185,-0.09199772060043614
291,0dbf010b-af6a-4d6b-81d0-c65e4e271bf8,0.29738767394203214,0.15752383073069906
292,3ca02232-0d75-42b9-a005-7bdcca8b8615,0.26688474755973063,-0.24547389618677778
293,b97e171a-23f7-4c73-94a3-c2fd18d8f340,0.13796150617596692,0.7968184361413836
294,526e221c-a2a8-4fbd-9cb7-941403a03983,0.323176651870389,0.528962191056898
