wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
1.0,2,2,0,1,1,[],['two'],"[('more', 'boom')]"
1.0,2,2,0,0,2,[],[],"[('two', 'come'), ('one', 'on')]"
1.0,1,1,0,0,1,[],[],"[('pass', 'bye')]"
1.0,2,2,0,1,1,[],['two'],"[('more', 'mm')]"
6.0,6,1,5,0,1,"['i', 'never', 'never', 'be', 'back']",[],"[('pass', 'yet')]"
5.0,5,1,4,0,1,"['now', 'to', 'make', 'healthy']",[],"[('pass', 'type')]"
1.0,1,1,1,0,0,['the'],[],[]
2.0,2,1,1,0,1,['arksak'],[],"[('pass', 'store')]"
1.0,1,1,0,0,1,[],[],"[('ha', 'i')]"
2.0,2,1,2,0,0,"['dont', 'be']",[],[]
0.5,1,2,0,0,1,[],[],"[('more', 'moment')]"
1.0,3,3,1,0,2,['up'],[],"[('at', 'should'), ('you', 'be')]"
1.0,2,2,0,2,0,[],"['one', 'three']",[]
1.5,3,2,1,0,2,['thanks'],[],"[('one', 'for'), ('more', 'watching')]"
1.0,1,1,0,0,1,[],[],"[('hm', 'good')]"
1.0,2,2,0,1,1,[],['two'],"[('kings', 'brookings')]"
1.0,2,2,0,1,1,[],['three'],"[('nines', 'kreinterest')]"
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,1,1,[],['fuck'],"[('this', 'ok')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,1,1,[],['ooh'],"[('man', 'oh')]"
3.0,3,1,2,0,1,"['what', 'was']",[],"[('ahh', 'that')]"
1.0,4,4,0,2,2,[],"['the', 'second']","[('time', 'mr'), ('that', 'two')]"
2.0,4,2,2,0,2,"['whoo', 'mo']",[],"[('two', 'jack'), ('jacks', 'juma')]"
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,1,1,[],['one'],"[('more', 'what')]"
1.0,2,2,0,0,2,[],[],"[('one', 'why'), ('more', 'not')]"
0.5,1,2,0,1,0,[],['more'],[]
0.0,0,2,0,0,0,[],[],[]
1.0,3,3,0,0,3,[],[],"[('same', 'chanting'), ('thing', 'the'), ('you', 'anita')]"
0.75,3,4,0,0,3,[],[],"[('let', 'it'), ('us', 'is'), ('start', 'starting')]"
0.4,2,5,0,0,2,[],[],"[('i', 'that'), ('have', 'happened')]"
1.0,2,2,0,1,1,[],['four'],"[('nines', 'fortnite')]"
0.14285714285714285,2,14,1,0,1,['call'],[],"[('card', 'car')]"
1.0,1,1,0,0,1,[],[],"[('four', 'forward')]"
1.0,3,3,0,1,2,[],['four'],"[('nines', 'code'), ('eh', 'weakened')]"
4.0,8,2,6,0,2,"['i', 'will', 'see', 'you', 'in', 'the']",[],"[('last', 'next'), ('time', 'video')]"
1.0,2,2,0,1,1,[],['two'],"[('more', 'sumo')]"
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,0,2,[],[],"[('four', 'ready'), ('more', 'you')]"
13.0,13,1,12,0,1,"['long', 'live', 'love', 'will', 'come', 'peace', 'next', 'evening', 'murder', 'leadership', 'slamming', 'the']",[],"[('more', 'heavenly')]"
0.0,0,2,0,0,0,[],[],[]
0.5,1,2,0,0,1,[],[],"[('four', 'one')]"
1.0,3,3,0,2,1,[],"['even', 'a']","[('nine', 'ican')]"
2.0,10,5,5,0,5,"['im', 'ready', 'what', 'man', 'a']",[],"[('did', 'bee'), ('you', 'we'), ('put', 'can'), ('four', 'no'), ('nines', 'challenge')]"
2.0,4,2,2,0,2,"['f', 'turn']",[],"[('i', 'that'), ('cannot', 'directly')]"
0.14285714285714285,3,21,0,0,3,[],[],"[('all', 'or'), ('but', 'well'), ('wont', 'want')]"
2.5,5,2,4,0,1,"['next', 'thing', 'in', 'the']",[],"[('deck', 'original')]"
6.0,6,1,5,0,1,"['have', 'i', 'had', 'my', 'walk']",[],"[('hm', 'borough')]"
12.0,12,1,12,0,0,"['let', 'me', 'for', 'a', 'number', 'of', 'time', 'again', 'what', 'can', 'i', 'get']",[],[]
3.0,3,1,2,0,1,"['card', 'may']",[],"[('cards', 'may')]"
1.0,1,1,0,0,1,[],[],"[('oops', 'and')]"
1.0,2,2,0,1,1,[],['oops'],"[('dodge', 'intern')]"
0.16666666666666666,2,12,0,2,0,[],"['cuz', 'like']",[]
1.0,1,1,0,0,1,[],[],"[('ha', 'huh')]"
1.0,1,1,0,0,1,[],[],"[('ha', 'ah')]"
0.6,6,10,5,0,1,"['go', 'technique', 'and', 'achieve', 'round']",[],"[('this', 'it')]"
0.3142857142857143,11,35,4,3,4,"['and', 'its', 'kind', 'it']","['like', 'you', 'know']","[('we', 'you'), ('can', 'cant'), ('ismael', 'made'), ('kinda', 'of')]"
0.0,0,1,0,0,0,[],[],[]
0.0,0,1,0,0,0,[],[],[]
0.3,3,10,1,1,1,['need'],['you'],"[('know', 'now')]"
0.4117647058823529,7,17,0,5,2,[],"['and', 'know', 'you', 'know', 'and']","[('and', 'then'), ('cant', 'can')]"
1.0,2,2,0,1,1,[],['very'],"[('very', 'ium')]"
0.6,3,5,0,0,3,[],[],"[('kind', 'than'), ('of', 'a'), ('like', 'flamé')]"
7.0,14,2,12,0,2,"['dont', 'you', 'dont', 'know', 'oh', 'god', 'i', 'am', 'the', 'contact', 'woman', 'from']",[],"[('too', 'the'), ('tiny', 'vm')]"
2.0,10,5,7,0,3,"['now', 'go', 'in', 'and', 'find', 'one', 'doctor']",[],"[('whats', 'so'), ('up', 'if'), ('it', 'there')]"
26.0,26,1,25,0,1,"['bye', 'delete', 'the', 'trees', 'bye', 'coffee', 'you', 'cant', 'stop', 'with', 'it', 'and', 'now', 'have', 'a', 'voiceeat', 'w', 'metac', 'locks', 'on', 'get', 'signs', 'of', 'mistopenering', 'with']",[],"[('huh', 'theirievles')]"
0.6666666666666666,6,9,1,1,4,['i'],['how'],"[('how', 'mean'), ('many', 'if'), ('many', 'amen'), ('is', 'yale')]"
1.0,2,2,0,1,1,[],['how'],"[('many', 'anybody')]"
0.25,1,4,0,1,0,[],['like'],[]
0.5,3,6,1,0,2,['pay'],[],"[('sixes', 'cards'), ('play', 'them')]"
0.14285714285714285,1,7,0,0,1,[],[],"[('cards', 'hearts')]"
0.2222222222222222,4,18,0,1,3,[],['now'],"[('huh', 'i'), ('it', 'think'), ('is', 'its')]"
3.0,3,1,2,0,1,"['ill', 'do']",[],"[('yeah', 'it')]"
69.0,69,1,68,0,1,"['were', 'not', 'going', 'to', 'do', 'thatants', 'yeah', 'were', 'not', 'walking', 'now', 'but', 'i', 'see', 'this', 'is', 'what', 'stunt', 'spray', 'starts', 'with', 'one', 'and', 'one', 'acres', 'of', 'good', 'luck', 'and', 'could', 'you', 'eat', 'more', 'things', 'out', 'updates', 'without', 'was', 'a', 'little', 'bit', 'bitch', 'sniper', 'johnny', 'jobs', 'just', 'saved', 'the', 'remember', 'instead', 'pulayn', 'you', 'gotta', 'drive', 'him', 'out', 'now', 'yeah', 'have', 'a', 'good', 'day', 'yeah', 'you', 'know', 'whatever', 'that', 'excision']",[],"[('whoa', 'has')]"
0.0,0,1,0,0,0,[],[],[]
1.0,1,1,0,0,1,[],[],"[('hm', 'hmm')]"
0.2,1,5,0,0,1,[],[],"[('bluff', 'block')]"
4.0,4,1,3,0,1,"['thank', 'you', 'very']",[],"[('hm', 'much')]"
0.5161290322580645,16,31,7,0,9,"['at', 'uh', 'king', 'hmm', 'so', 'it', 'depends']",[],"[('i', 'the'), ('suppose', 'code'), ('i', 'id'), ('i', 'id'), ('keep', 'eat'), ('i', 'id'), ('kings', 'huh'), ('she', 'on'), ('calls', 'me')]"
1.0,1,1,0,0,1,[],[],"[('huh', 'and')]"
1.0,1,1,0,0,1,[],[],"[('hm', 'and')]"
3.0,3,1,2,0,1,"['hope', 'so']",[],"[('huh', 'and')]"
0.4375,7,16,4,0,3,"['please', 'toferbo', 'ill', 'have']",[],"[('cards', 'to'), ('youre', 'be'), ('out', 'around')]"
0.4,4,10,0,2,2,[],"['then', 'but']","[('youre', 'anywhere'), ('there', 'ready')]"
1.0,3,3,3,0,0,"['should', 'be', 'right']",[],[]
0.2222222222222222,2,9,1,0,1,['you'],[],"[('youre', 'are')]"
14.0,14,1,13,0,1,"['check', 'this', 'other', 'comment', 'out', 'please', 'guys', 'would', 'like', 'to', 'see', 'it', 'very']",[],"[('cards', 'soon')]"
0.6551724137931034,19,29,15,0,4,"['make', 'thats', 'a', 'good', 'argument', 'and', 'no', 'longer', 'a', 'pass', 'for', 'that', 'filter', 'them', 'goes']",[],"[('us', 'is'), ('pass', 'fast'), ('go', 'all'), ('down', 'right')]"
1.0,1,1,0,0,1,[],[],"[('hm', 'mmm')]"
1.0,2,2,0,1,1,[],['six'],"[('six', 'sixth')]"
0.0,0,2,0,0,0,[],[],[]
4.666666666666667,14,3,11,0,3,"['technology', 'and', 'thats', 'it', 'and', 'its', 'a', 'good', 'job', 'on', 'edge']",[],"[('two', 'and'), ('more', 'i'), ('six', 'well')]"
0.5,1,2,0,1,0,[],['six'],[]
1.0,1,1,0,0,1,[],[],"[('challenge', 'janet')]"
5.5,11,2,9,0,2,"['one', 'who', 'knows', 'who', 'is', 'doing', 'fall', 'is', 'on']",[],"[('good', 'your'), ('good', 'orrelionright')]"
0.8461538461538461,11,13,4,0,7,"['tell', 'me', 'he', 'was']",[],"[('no', 'now'), ('challenged', 'important'), ('it', 'as'), ('is', 'i'), ('your', 'am'), ('challenge', 'he'), ('shots', 'shorts')]"
1.0,1,1,1,0,0,['tomato'],[],[]
2.0,2,1,1,0,1,['thank'],[],"[('hm', 'you')]"
1.0,2,2,0,1,1,[],['one'],"[('jack', 'vanjak')]"
1.0,3,3,0,1,2,[],['says'],"[('one', 's'), ('jack', 'gardens')]"
1.0,3,3,0,1,2,[],['two'],"[('more', 'its'), ('jacks', 'projects')]"
1.0,2,2,0,1,1,[],['two'],"[('kings', 'booping')]"
1.0,2,2,0,0,2,[],[],"[('one', 'bye'), ('more', 'bye')]"
3.0,3,1,2,0,1,"['check', 'it']",[],"[('challenge', 'out')]"
1.0,2,2,0,1,1,[],['two'],"[('kings', 'bookings')]"
0.0,0,2,0,0,0,[],[],[]
1.0,1,1,0,0,1,[],[],"[('pass', 'bye')]"
1.0,5,5,0,4,1,[],"['pass', 'me', 'theres', 'a']","[('pass', 'od')]"
2.5,5,2,3,0,2,"['oh', 'mech', 'benefit']",[],"[('four', 'still'), ('king', 'working')]"
1.0,2,2,0,1,1,[],['bit'],"[('shorter', 'and')]"
1.0,2,2,0,1,1,[],['one'],"[('nine', 'nothing')]"
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,0,2,[],[],"[('one', 'what'), ('more', 'the')]"
0.0,0,2,0,0,0,[],[],[]
7.5,15,2,14,0,1,"['im', 'going', 'to', 'go', 'to', 'the', 'other', 'side', 'going', 'to', 'go', 'to', 'the', 'other']",[],"[('older', 'side')]"
3.75,15,4,11,0,4,"['i', 'love', 'you', 'very', 'much', 'i', 'love', 'you', 'very', 'much', 'i']",[],"[('lead', 'love'), ('with', 'you'), ('that', 'very'), ('confidence', 'much')]"
1.0,2,2,0,1,1,[],['one'],"[('more', 'on')]"
0.0,0,1,0,0,0,[],[],[]
1.0,1,1,0,0,1,[],[],"[('hm', 'yeah')]"
1.0,12,12,0,9,3,[],"['me', 'the', 'nine', 'fuck', 'off', 'i', 'know', 'how', 'to']","[('do', 'we'), ('that', 'are'), ('though', 'the')]"
1.0,2,2,0,0,2,[],[],"[('two', 'do'), ('more', 'do')]"
0.0,0,3,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,1,1,[],['one'],"[('more', 'bye')]"
1.0,2,2,0,0,2,[],[],"[('one', 'thank'), ('more', 'you')]"
2.0,4,2,2,0,2,"['thank', 'you']",[],"[('perfect', 'very'), ('island', 'much')]"
2.5,5,2,3,0,2,"['real', 'quick', 'time']",[],"[('science', 'to'), ('project', 'go')]"
2.0,2,1,1,0,1,['thank'],[],"[('hm', 'you')]"
1.0,1,1,0,0,1,[],[],"[('ahh', 'aaahhh')]"
1.0,1,1,0,0,1,[],[],"[('nice', 'i')]"
4.0,4,1,3,0,1,"['thank', 'you', 'very']",[],"[('game', 'much')]"
0.0,0,1,0,0,0,[],[],[]
0.6666666666666666,4,6,2,0,2,"['if', 'you']",[],"[('okay', 'get'), ('steady', 'still')]"
1.0,3,3,0,0,3,[],[],"[('two', 'thanks'), ('more', 'for'), ('nights', 'watching')]"
1.5,3,2,1,0,2,['okay'],[],"[('ok', 'its'), ('challenge', 'heavy')]"
1.0,1,1,0,0,1,[],[],"[('oh', 'hahahaha')]"
8.0,8,1,7,0,1,"['times', 'going', 'to', 'come', 'for', 'masks', 'by']",[],"[('finally', 'peeing')]"
0.0,0,2,0,0,0,[],[],[]
1.0,1,1,0,0,1,[],[],"[('challenge', 'channel')]"
3.0,3,1,2,0,1,"['and', 'the']",[],"[('ha', 'linearity')]"
1.5,6,4,2,0,4,"['may', 'i']",[],"[('you', 'have'), ('made', 'a'), ('that', 'good'), ('before', 'one')]"
0.0,0,2,0,0,0,[],[],[]
1.0,6,6,1,0,5,['dont'],[],"[('i', 'kill'), ('thought', 'i'), ('you', 'dont'), ('had', 'run'), ('fours', 'so')]"
1.0,2,2,0,1,1,[],['two'],"[('more', 'boom')]"
1.0,2,2,0,1,1,[],['two'],"[('more', 'boom')]"
2.0,2,1,2,0,0,"['me', 'later']",[],[]
1.0,2,2,0,0,2,[],[],"[('four', 'more'), ('six', 'sports')]"
1.0,1,1,0,0,1,[],[],"[('hm', 'oh')]"
0.0,0,2,0,0,0,[],[],[]
11.0,11,1,10,0,1,"['but', 'both', 'are', 'a', 'few', 'things', 'in', 'turn', 'of', 'the']",[],"[('what', 'deal')]"
0.0,0,2,0,0,0,[],[],[]
1.0,2,2,0,1,1,[],['two'],"[('more', 'tomo')]"
1.0,2,2,0,0,2,[],[],"[('two', 'thank'), ('more', 'you')]"
2.0,2,1,1,0,1,['intro'],[],"[('okay', 'ok')]"
3.0,3,1,2,0,1,"['see', 'you']",[],"[('two', 'too')]"
3.0,3,1,2,0,1,"['to', 'hear']",[],"[('two', 'it')]"
2.0,2,1,1,0,1,['thank'],[],"[('ha', 'you')]"
0.5,1,2,0,0,1,[],[],"[('six', 'take')]"
1.0,2,2,0,1,1,[],['two'],"[('jacks', 'itsdewjeck')]"
0.5,1,2,0,0,1,[],[],"[('two', 'no')]"
1.0,2,2,0,1,1,[],['two'],"[('more', 'remember')]"
1.0,2,2,0,0,2,[],[],"[('two', 'turn'), ('more', 'off')]"
0.5,1,2,0,0,1,[],[],"[('challenge', 'carnegie')]"
0.3333333333333333,1,3,0,0,1,[],[],"[('oh', 'ohhhhhh')]"
1.1666666666666667,7,6,2,0,5,"['the', 'wind']",[],"[('thanks', 'is'), ('who', 'a'), ('ever', 'challenge'), ('wins', 'its'), ('the', 'a')]"
0.14285714285714285,4,28,2,0,2,"['you', 'will']",[],"[('youll', 'get'), ('later', 'to')]"
1.0,1,1,0,0,1,[],[],"[('okay', 'discount')]"
0.5263157894736842,10,19,7,1,2,"['because', 'i', 'got', 'to', 'eat', 'jati', 'kakar']",['worth'],"[('well', 'but'), ('card', 'dharman')]"
0.4166666666666667,5,12,0,2,3,[],"['but', 'telling']","[('you', 'a'), ('to', 'neutral'), ('pair', 'player')]"
4.0,8,2,6,0,2,"['this', 'would', 'berr', 'what', 'i', 'was']",[],"[('challenge', 'left'), ('okay', 'for')]"
3.0,27,9,25,0,2,"['a', 'little', 'preword', 'when', 'im', 'making', 'it', 'out', 'of', 'the', 'wrist', 'clean', 'im', 'going', 'to', 'try', 'to', 'get', 'it', 'out', 'of', 'the', 'safe', 'liquor', 'and']",[],"[('risk', 'i'), ('reward', 'thought')]"
1.2222222222222223,11,9,5,0,6,"['i', 'dont', 'know', 'chat', 'stand']",[],"[('challenge', 'with'), ('it', 'anybody'), ('or', 'can'), ('the', 'up'), ('next', 'for'), ('person', 'something')]"
4.0,8,2,6,0,2,"['and', 'he', 'would', 'be', 'good', 'that']",[],"[('anybody', 'was'), ('can', 'it')]"
1.0,1,1,0,0,1,[],[],"[('eight', 'it')]"
0.5,1,2,0,1,0,[],['oops'],[]
1.0,2,2,0,1,1,[],['three'],"[('eight', 'create')]"
0.0,0,1,0,0,0,[],[],[]
1.3333333333333333,4,3,1,0,3,['very'],[],"[('lets', 'clear'), ('play', 'about'), ('around', 'it')]"
0.0,0,2,0,0,0,[],[],[]
0.6666666666666666,2,3,0,0,2,[],[],"[('make', 'it'), ('it', 'can')]"
1.0,3,3,0,1,2,[],['mm'],"[('two', 'good'), ('ace', 'afternoon')]"
1.0,3,3,0,1,2,[],['watch'],"[('out', 'thank'), ('everybody', 'you')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
4.0,4,1,3,0,1,"['all', 'things', 'all']",[],"[('challenge', 'things')]"
1.0,3,3,0,0,3,[],[],"[('nice', 'haha'), ('good', 'right'), ('one', 'purple')]"
1.0,1,1,0,0,1,[],[],"[('oh', 'bye')]"
1.0,2,2,0,1,1,[],['blue'],"[('jack', 'stop')]"
1.0,4,4,0,0,4,[],[],"[('you', 'little'), ('would', 'fits'), ('have', 'im'), ('jacks', 'drunk')]"
1.3333333333333333,4,3,1,0,3,['thank'],[],"[('oh', 'you'), ('my', 'very'), ('god', 'much')]"
0.5,1,2,0,0,1,[],[],"[('two', 'no')]"
2.0,2,1,1,0,1,['not'],[],"[('bad', 'really')]"
1.0,2,2,0,1,1,[],['still'],"[('winning', 'bill')]"
2.0,4,2,2,0,2,"['a', 'lot']",[],"[('many', 'of'), ('more', 'it')]"
3.0,9,3,8,0,1,"['which', 'will', 'help', 'in', 'other', 'likes', 'of', 'video']",[],"[('clues', 'please')]"
0.15,3,20,0,0,3,[],[],"[('today', 'you'), ('you', 'can'), ('will', 'you')]"
1.0,1,1,0,0,1,[],[],"[('hm', 'mm')]"
0.0,0,17,0,0,0,[],[],[]
0.8,8,10,6,0,2,"['for', 'people', 'asking', 'both', 'are', 'active']",[],"[('uh', 'to'), ('perhaps', 'live')]"
3.0,6,2,4,0,2,"['because', 'then', 'it', 'came']",[],"[('last', 'from'), ('time', 'here')]"
0.3333333333333333,6,18,3,1,2,"['you', 'i', 'that']",['and'],"[('youll', 'will'), ('ill', 'will')]"
0.625,5,8,0,0,5,[],[],"[('and', 'or'), ('whatever', 'different'), ('you', 'to'), ('to', 'do'), ('take', 'big')]"
0.0,0,1,0,0,0,[],[],[]
1.0,1,1,0,0,1,[],[],"[('ok', 'okay')]"
0.8,4,5,2,0,2,"['for', 'the']",[],"[('pupil', 'smithpupil'), ('me', 'need')]"
1.0,1,1,0,0,1,[],[],"[('hmm', 'and')]"
0.2222222222222222,2,9,2,0,0,"['the', 'the']",[],[]
3.0,3,1,2,0,1,"['record', 'ridicule']",[],"[('okay', 'sp')]"
1.0,1,1,0,0,1,[],[],"[('oh', 'bye')]"
0.16666666666666666,1,6,0,0,1,[],[],"[('block', 'left')]"
1.0,1,1,0,0,1,[],[],"[('oh', 'mm')]"
0.5,6,12,2,2,2,"['bluffs', 'tk']","['next', 'time']","[('bluff', 'can'), ('bluff', 'gloves')]"
1.0,1,1,0,0,1,[],[],"[('so', 'blup')]"
0.047619047619047616,1,21,0,1,0,[],['uhm'],[]
3.0,3,1,2,0,1,"['thanks', 'for']",[],"[('hm', 'watching')]"
1.0,1,1,0,0,1,[],[],"[('alright', 'and')]"
2.0,2,1,1,0,1,['please'],[],"[('hmm', 'dont')]"
6.0,6,1,5,0,1,"['of', 'what', 'we', 'are', 'talking']",[],"[('hmm', 'in')]"
4.0,4,1,3,0,1,"['here', 'i', 'am']",[],"[('remembering', 'going')]"
3.7142857142857144,52,14,42,0,10,"['different', 'methods', 'if', 'possible', 'mut', 'hish', 'is', 'almost', 'exactly', 'the', 'same', 'was', 'like', 'did', 'you', 'not', 'say', 'that', 'with', 'my', 'own', 'sh', 'lynd', 'not', 'leave', 'me', 'a', 'hand', 'and', 'something', 'bad', 'is', 'that', 'me', 'i', 'know', 'that', 'one', 'that', 'kinds', 'of', 'methods']",[],"[('point', 'liu'), ('pass', 'do'), ('can', 'is'), ('just', 'the'), ('say', 'same'), ('pass', 'as'), ('pass', 'that'), ('cards', 'will'), ('someone', 'someones'), ('hands', 'hand')]"
1.0,1,1,0,0,1,[],[],"[('pass', 'bosnian')]"
0.6666666666666666,2,3,0,0,2,[],[],"[('mix', 'the'), ('mix', 'doorating')]"
